,importance,stddev,p_value,n,p99_high,p99_low
Statins (choice=Rosuvastatin),0.0,0.0,0.5,5,0.0,0.0
Statins (choice=Atorvastatin),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=other),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=None),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Chlorthalidone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Torsemide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Metolazone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Bumetanide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Eplerenone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Spironolactone),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Hydrochlorothiazide),0.0,0.0,0.5,5,0.0,0.0
Diuretic Medications (choice=Furosemide),0.0,0.0,0.5,5,0.0,0.0
Nitrates,0.0,0.0,0.5,5,0.0,0.0
Hydralazine  ,0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=other),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=None),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Diltiazem),0.0,0.0,0.5,5,0.0,0.0
CCB Medication (choice=Verapil),0.0,0.0,0.5,5,0.0,0.0
Clonidine,0.0,0.0,0.5,5,0.0,0.0
HBA1C,0.0,0.0,0.5,5,0.0,0.0
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Was a Baseline Echo Performed ,0.0,0.0,0.5,5,0.0,0.0
Pericardial Effusion,0.0,0.0,0.5,5,0.0,0.0
LVESVI,0.0,0.0,0.5,5,0.0,0.0
LV Mass,0.0,0.0,0.5,5,0.0,0.0
LVEDVI,0.0,0.0,0.5,5,0.0,0.0
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
"AS severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
TR Peak Gradient,0.0,0.0,0.5,5,0.0,0.0
RVSP,0.0,0.0,0.5,5,0.0,0.0
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",0.0,0.0,0.5,5,0.0,0.0
Was there intervention.1,0.0,0.0,0.5,5,0.0,0.0
LVPWd,0.0,0.0,0.5,5,0.0,0.0
IVSd (cm),0.0,0.0,0.5,5,0.0,0.0
S',0.0,0.0,0.5,5,0.0,0.0
TAPSE (cm),0.0,0.0,0.5,5,0.0,0.0
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",0.0,0.0,0.5,5,0.0,0.0
LVEF,0.0,0.0,0.5,5,0.0,0.0
Days from Echo to Transplant,0.0,0.0,0.5,5,0.0,0.0
"Echo Timepoint (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",0.0,0.0,0.5,5,0.0,0.0
Urine Output (mL),-0.0006493506493506551,0.0014519921931816944,0.8130495168499705,5,0.002340321345075278,-0.0036390226437765885
BNP,-0.03398268398268398,0.07241222216487071,0.8233886708656499,5,0.11511508229805564,-0.1830804502634236
