,importance,stddev,p_value,n,p99_high,p99_low
"RV Function (severely reduced=0, mildly reduced=2, normal=3)",-0.003960396039603964,0.0013557489047157588,0.9985810770366328,5,-0.001168890306353003,-0.006751901772854925
RCA (choice=Proximal),-0.003960396039603964,0.004141881319475625,0.9503496583931367,5,0.004567794844079858,-0.012488586923287786
Was an FFR or IFR collected (choice=neither).18,-0.004455445544554459,0.0027114978094315177,0.9893441794356216,5,0.0011275659219474625,-0.010038457011056382
Pre HDL-C,-0.004455445544554459,0.0020709406597378124,0.9957095406390376,5,-0.0001913501027125484,-0.00871954098639637
METs,-0.004455445544554459,0.0020709406597378124,0.9957095406390376,5,-0.0001913501027125484,-0.00871954098639637
Mid LAD Degree of Stenosis %,-0.004455445544554459,0.0011069643452969267,0.9995780837411994,5,-0.002176190657714905,-0.006734700431394014
Was an FFR or IFR collected (choice=neither).9,-0.004455445544554459,0.0027114978094315177,0.9893441794356216,5,0.0011275659219474625,-0.010038457011056382
TAPSE (cm),-0.004455445544554459,0.02337766129330219,0.6540391188503774,5,0.04367948217197139,-0.052590373261080306
LA min 2ch area,-0.004455445544554459,0.0036713853896513217,0.9733308694771554,5,0.0031039877166763,-0.01201487880578522
Proximal LAD Degree of Stenosis %,-0.004455445544554459,0.0020709406597378124,0.9957095406390376,5,-0.0001913501027125484,-0.00871954098639637
History of Gout,-0.004455445544554459,0.0020709406597378124,0.9957095406390376,5,-0.0001913501027125484,-0.00871954098639637
Was an FFR or IFR collected (choice=neither).3,-0.004455445544554459,0.0027114978094315177,0.9893441794356216,5,0.0011275659219474625,-0.010038457011056382
Distal LAD Degree of Stenosis %,-0.004455445544554459,0.004067246714147277,0.96475800154489,5,0.003919071655198425,-0.012829962744307344
Obtuse Marginal 2 (choice=Unspecified),-0.004950495049504955,0.0024752475247524774,0.994471753303275,5,0.00014607381551688062,-0.01004706391452679
Obtuse Marginal 2 (choice=Distal),-0.004950495049504955,0.0024752475247524774,0.994471753303275,5,0.00014607381551688062,-0.01004706391452679
CCB Medication (choice=None),-0.004950495049504955,0.0055348217264846325,0.9419417382415922,5,0.006445779384692818,-0.016346769483702728
Diuretic Medications (choice=Furosemide),-0.004950495049504955,0.0,0.5,5,-0.004950495049504955,-0.004950495049504955
Wall motion abnormalities,-0.004950495049504955,0.00463076409254201,0.9624347726873852,5,0.004584312221000562,-0.014485302320010471
Diastolic Blood pressure (rest),-0.00544554455445545,0.0027114978094315177,0.9945501507152033,5,0.00013746691204647148,-0.011028556020957373
Was an FFR or IFR collected (choice=neither).1,-0.00544554455445545,0.0011069643452969267,0.999805914330753,5,-0.003166289667615896,-0.007724799441295005
Was an FFR or IFR collected (choice=neither).5,-0.00544554455445545,0.004427857381187706,0.974312784577816,5,0.003671474992902768,-0.014562564101813669
ACEi or ARB Medications (choice=Lisinopril),-0.00544554455445545,0.0027114978094315177,0.9945501507152033,5,0.00013746691204647148,-0.011028556020957373
ACEi or ARB Medications (choice=Olmesartan),-0.00544554455445545,0.0011069643452969267,0.999805914330753,5,-0.003166289667615896,-0.007724799441295005
Diuretic Medications (choice=None),-0.00544554455445545,0.0027114978094315177,0.9945501507152033,5,0.00013746691204647148,-0.011028556020957373
LVEF,-0.005940594059405946,0.002822216398760245,0.9953691516202428,5,-0.00012961148718264402,-0.011751576631629249
BMI,-0.005940594059405946,0.0048251457152519665,0.9743915395877722,5,0.003994447658898906,-0.015875635777710798
Resting Heart Rate,-0.006435643564356441,0.0013557489047157588,0.9997770231676296,5,-0.0036441378311054804,-0.009227149297607403
Systolic Blood Pressure,-0.006435643564356441,0.004141881319475625,0.9872592592592593,5,0.0020925473193273807,-0.014963834448040263
Number of segments with Wall Motion Abnormalities,-0.006435643564356441,0.0013557489047157588,0.9997770231676296,5,-0.0036441378311054804,-0.009227149297607403
Which of the following vessel(s) are affected (select all that apply): (choice=LAD),-0.006435643564356441,0.002213928690593853,0.9985549964414496,5,-0.0018771337906773322,-0.01099415333803555
"Proximal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.006435643564356441,0.002213928690593853,0.9985549964414496,5,-0.0018771337906773322,-0.01099415333803555
"TR Severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.006930693069306937,0.003227327923367651,0.9956821036962242,5,-0.0002855802686806798,-0.013575805869933195
Antiplatelet (choice=None),-0.006930693069306937,0.019755514791321715,0.7616896663635794,5,0.033746184936256175,-0.04760757107487005
"Distal LAD Degree of Stenosis % (0 to less than 29%=0, 30%-69%=1, 70% or greater=2)",-0.006930693069306937,0.0011069643452969267,0.9999244942988891,5,-0.004651438182467382,-0.009209947956146491
Diagonal 1 (choice=Proximal),-0.007920792079207928,0.0027114978094315177,0.9985810770366328,5,-0.002337780612706006,-0.01350380354570985
LAD (choice=Distal),-0.007920792079207928,0.0011069643452969267,0.9999553917288094,5,-0.005641537192368373,-0.010200046966047482
Pre LDL-C,-0.007920792079207928,0.005366208759573965,0.9850409738936342,5,0.003128305925641915,-0.01896989008405777
LA max 4ch area,-0.008415841584158423,0.0037538987346789885,0.9962891056140029,5,-0.0006865122050600725,-0.016145170963256773
ACEi or ARB Medications (choice=None),-0.008415841584158423,0.0051327825131999355,0.9892696828115539,5,0.002152628553113708,-0.018984311721430554
"AR severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.008415841584158423,0.005698447739218489,0.9850665158138222,5,0.003317341071810193,-0.020149024240127038
LA max 4ch length,-0.008415841584158423,0.0037538987346789885,0.9962891056140029,5,-0.0006865122050600725,-0.016145170963256773
Was a Pre-Transplant Left Heart Cath Performed,-0.008415841584158423,0.005698447739218489,0.9850665158138222,5,0.003317341071810193,-0.020149024240127038
BSA,-0.008910891089108919,0.00668775053767639,0.9796180865571448,5,0.004859279702502297,-0.022681061880720135
Are there notable LHC findings,-0.008910891089108919,0.0048251457152519665,0.99275,5,0.001024150629195933,-0.01884593280741377
"Stress Echo Time Point (initial transplant evaluation=0, surveillance on the waiting list=1, clinical evaluation=2)",-0.008910891089108919,0.0033208930358907796,0.9980587314765197,5,-0.002073126428590255,-0.015748655749627583
"Electrocardiogr (ECG) Changes (None=0, ST Depression=1, ST Elevation=2)",-0.008910891089108919,0.0048251457152519665,0.99275,5,0.001024150629195933,-0.01884593280741377
Weight (kg),-0.009405940594059414,0.003227327923367651,0.9985688925670432,5,-0.0027608277934331573,-0.016051053394685672
LVEDVI,-0.009405940594059414,0.0061633166326676946,0.9865173401314735,5,0.0032844135386920336,-0.022096294726810864
LVESVI,-0.00990099009900991,0.003500528619735387,0.9984008989238323,5,-0.0026933532885275793,-0.01710862690949224
Diuretic Medications (choice=Hydrochlorothiazide),-0.00990099009900991,0.0024752475247524774,0.9995678944855587,5,-0.004804421233988074,-0.014997558964031744
LA min 4ch area,-0.00990099009900991,0.007827419950911838,0.9762896722078402,5,0.0062157757663583516,-0.02601775596437817
"MR severity (severe=0, moderate=1, mild=2, none or trace=3)",-0.00990099009900991,0.008393972751392666,0.9711350867482134,5,0.0073823158131402465,-0.027184296011160066
"BP response to exercise (hypotension=0, normal=1, hypertension=2, flat=3)",-0.00990099009900991,0.003500528619735387,0.9984008989238323,5,-0.0026933532885275793,-0.01710862690949224
Antiplatelet (choice=Clopidogrel),-0.0108910891089109,0.018818393870047752,0.8673571143148885,5,0.027856243967361527,-0.04963842218518333
RCA (choice=Mid),-0.0108910891089109,0.0013557489047157588,0.9999717711688957,5,-0.00809958337565994,-0.013682594842161862
"Race (White=0, AA=1, Asian=2, Hispanic Latino=3, Other=4)",-0.011386138613861396,0.02358639455360714,0.8294334034334911,5,0.03717857377063259,-0.059950850998355384
Height (cm),-0.011386138613861396,0.004141881319475625,0.9982238526989317,5,-0.0028579477301775742,-0.01991432949754522
LA max 2ch area,-0.012376237623762387,0.003500528619735387,0.9993075310297883,5,-0.005168600813280057,-0.019583874434244718
Systolic Blood Pressure Pre Transplant,-0.012871287128712883,0.007507797469357977,0.9907187177492197,5,0.002587371629483819,-0.028329945886909583
CCB Medication (choice=lodipine),-0.01435643564356437,0.006868533131441396,0.9952541991052997,5,-0.0002140309927100223,-0.028498840294418716
Aspirin ,-0.014851485148514865,0.02157870764129048,0.9006778457052592,5,0.02957937213433707,-0.0592823424313668
